SN:,x,y,z,z_dummy,score,score_d
SN:,-8046.62,1663,0,0,0,0
SN:,-8116.25,1726,0,0,0,0
SN:,-8185.88,1789,0,0.0614152,1,614.152
SN:,-8255.5,1852,0,0.0702307,0.989821,702.307
SN:,-8325.12,1915,0,0.0772302,0.959493,772.302
SN:,-8394.75,1978,0,0.0818927,0.909632,818.927
SN:,-8464.38,2041,0,0.0837603,0.841254,837.603
SN:,-7322.71,2090.57,0,0,0,0
SN:,-7346.43,2188.14,0,0,0,0
SN:,-7370.14,2285.71,0,0,0,0
SN:,-7393.86,2383.29,0,0,0,0
SN:,-7417.57,2480.86,0,0,0,0
SN:,-7441.29,2578.43,0,0,0,0
SN:,-3122,3413.5,0,0,0,0
SN:,-4966.67,-1792,0,0,0,0
SN:,-4874.33,-1781,0,0,0,0
